"dbn","school_name","year","total_enrollment","grade_pk_half_day_full_day","grade_k","grade_1","grade_2","grade_3","grade_4","grade_5","grade_6","grade_7","grade_8","grade_9","grade_10","grade_11","grade_12","female_1","female_2","male_1","male_2","asian_1","asian_2","black_1","black_2","hispanic_1","hispanic_2","multiple_race_categories_not_represented_1","multiple_race_categories_not_represented_2","white_1","white_2","students_with_disabilities_1","students_with_disabilities_2","english_language_learners_1","english_language_learners_2","poverty_1","poverty_2","economic_need_index"
"03M149","P.S. 149 Sojourner Truth","2017-18","235","18","17","24","23","25","22","20","28","32","26","0","0","0","0","118","50.2","117","49.8","5","2.1","146","62.1","67","28.5","5","2.1","12","5.1","55","23.4","36","15.3","233","99.1","92.8%"
"03M163","P.S. 163 Alfred E. Smith","2013-14","625","12","86","96","96","123","129","83","0","0","0","0","0","0","0","287","45.9","338","54.1","36","5.8","107","17.1","287","45.9","26","4.2","169","27.0","98","15.7","46","7.4","326","52.2","No Data"
"03M163","P.S. 163 Alfred E. Smith","2014-15","599","15","77","90","94","91","115","117","0","0","0","0","0","0","0","283","47.2","316","52.8","40","6.7","101","16.9","275","45.9","20","3.3","163","27.2","100","16.7","43","7.2","312","52.1","48.5%"
"03M163","P.S. 163 Alfred E. Smith","2015-16","587","29","83","91","91","91","92","110","0","0","0","0","0","0","0","274","46.7","313","53.3","37","6.3","94","16.0","268","45.7","28","4.8","160","27.3","93","15.8","43","7.3","300","51.1","47.7%"
"03M163","P.S. 163 Alfred E. Smith","2016-17","567","28","78","93","89","102","91","86","0","0","0","0","0","0","0","269","47.4","298","52.6","31","5.5","93","16.4","255","45.0","30","5.3","158","27.9","100","17.6","40","7.1","282","49.7","48.0%"
"03M163","P.S. 163 Alfred E. Smith","2017-18","565","32","79","83","84","94","104","89","0","0","0","0","0","0","0","275","48.7","290","51.3","33","5.8","92","16.3","240","42.5","27","4.8","173","30.6","101","17.9","33","5.8","273","48.3","50.3%"
"03M165","P.S. 165 Robert E. Simon","2013-14","858","17","94","107","106","95","93","96","87","82","81","0","0","0","0","404","47.1","454","52.9","29","3.4","131","15.3","603","70.3","13","1.5","82","9.6","155","18.1","150","17.5","686","80.0","No Data"
"03M165","P.S. 165 Robert E. Simon","2014-15","831","18","92","99","108","104","93","88","61","84","84","0","0","0","0","405","48.7","426","51.3","36","4.3","115","13.8","574","69.1","14","1.7","92","11.1","159","19.1","146","17.6","645","77.6","69.2%"
"03M165","P.S. 165 Robert E. Simon","2015-16","775","28","82","91","91","104","100","79","57","61","82","0","0","0","0","380","49.0","395","51.0","27","3.5","108","13.9","524","67.6","16","2.1","100","12.9","166","21.4","129","16.6","569","73.4","69.3%"
"03M165","P.S. 165 Robert E. Simon","2016-17","731","35","65","93","83","85","105","98","49","60","58","0","0","0","0","357","48.8","374","51.2","34","4.7","100","13.7","468","64.0","14","1.9","115","15.7","156","21.3","105","14.4","549","75.1","64.6%"
"03M165","P.S. 165 Robert E. Simon","2017-18","604","31","58","57","74","76","80","95","34","46","53","0","0","0","0","294","48.7","310","51.3","29","4.8","90","14.9","363","60.1","12","2.0","110","18.2","120","19.9","83","13.7","430","71.2","69.2%"
"03M166","P.S. 166 The Richard Rodgers School of The Arts an","2013-14","594","0","106","113","89","98","99","89","0","0","0","0","0","0","0","305","51.3","289","48.7","60","10.1","48","8.1","127","21.4","20","3.4","339","57.1","80","13.5","36","6.1","174","29.3","No Data"
"03M166","P.S. 166 The Richard Rodgers School of The Arts an","2014-15","615","0","125","102","109","86","93","100","0","0","0","0","0","0","0","316","51.4","299","48.6","69","11.2","41","6.7","110","17.9","33","5.4","362","58.9","88","14.3","33","5.4","155","25.2","19.3%"
"03M166","P.S. 166 The Richard Rodgers School of The Arts an","2015-16","614","0","131","114","100","107","78","84","0","0","0","0","0","0","0","306","49.8","308","50.2","65","10.6","38","6.2","103","16.8","48","7.8","360","58.6","87","14.2","14","2.3","131","21.3","18.1%"
"03M166","P.S. 166 The Richard Rodgers School of The Arts an","2016-17","638","0","125","128","107","102","104","72","0","0","0","0","0","0","0","309","48.4","329","51.6","78","12.2","39","6.1","104","16.3","51","8.0","366","57.4","73","11.4","31","4.9","121","19.0","17.1%"
"03M166","P.S. 166 The Richard Rodgers School of The Arts an","2017-18","648","0","125","121","126","92","90","94","0","0","0","0","0","0","0","314","48.5","334","51.5","78","12.0","34","5.2","105","16.2","61","9.4","370","57.1","70","10.8","18","2.8","130","20.1","17.8%"
"03M180","P.S. 180 Hugo Newman","2013-14","614","71","64","75","65","70","65","73","53","51","27","0","0","0","0","291","47.4","323","52.6","13","2.1","356","58.0","164","26.7","27","4.4","54","8.8","93","15.1","42","6.8","455","74.1","No Data"
"03M180","P.S. 180 Hugo Newman","2014-15","625","70","65","62","68","65","69","62","59","52","53","0","0","0","0","296","47.4","329","52.6","10","1.6","355","56.8","181","29.0","25","4.0","54","8.6","104","16.6","33","5.3","448","71.7","64.0%"
"03M180","P.S. 180 Hugo Newman","2015-16","595","69","53","57","60","63","60","64","58","56","55","0","0","0","0","285","47.9","310","52.1","7","1.2","342","57.5","176","29.6","23","3.9","47","7.9","117","19.7","28","4.7","421","70.8","66.6%"
"03M180","P.S. 180 Hugo Newman","2016-17","591","82","72","48","55","51","64","52","55","55","57","0","0","0","0","299","50.6","292","49.4","12","2.0","311","52.6","191","32.3","19","3.2","58","9.8","114","19.3","36","6.1","419","70.9","63.1%"
"03M180","P.S. 180 Hugo Newman","2017-18","545","83","41","57","54","51","52","57","41","51","58","0","0","0","0","270","49.5","275","50.5","13","2.4","281","51.6","161","29.5","31","5.7","59","10.8","88","16.1","38","7.0","390","71.6","69.3%"
"03M185","P.S. 185 - The Early Childhood Discovery and Desig","2013-14","224","54","70","55","45","0","0","0","0","0","0","0","0","0","0","132","58.9","92","41.1","8","3.6","131","58.5","73","32.6","8","3.6","4","1.8","35","15.6","16","7.1","207","92.4","No Data"
"03M185","P.S. 185 - The Early Childhood Discovery and Desig","2014-15","251","72","69","57","53","0","0","0","0","0","0","0","0","0","0","131","52.2","120","47.8","10","4.0","144","57.4","74","29.5","10","4.0","13","5.2","51","20.3","18","7.2","217","86.5","77.0%"
"03M185","P.S. 185 - The Early Childhood Discovery and Desig","2015-16","241","58","70","66","47","0","0","0","0","0","0","0","0","0","0","124","51.5","117","48.5","6","2.5","140","58.1","67","27.8","18","7.5","10","4.1","50","20.7","18","7.5","210","87.1","79.4%"
"03M185","P.S. 185 - The Early Childhood Discovery and Desig","2016-17","234","61","56","72","45","0","0","0","0","0","0","0","0","0","0","124","53.0","110","47.0","5","2.1","144","61.5","62","26.5","11","4.7","12","5.1","52","22.2","8","3.4","200","85.5","75.5%"
"03M185","P.S. 185 - The Early Childhood Discovery and Desig","2017-18","252","67","60","55","70","0","0","0","0","0","0","0","0","0","0","109","43.3","143","56.7","5","2.0","144","57.1","77","30.6","10","4.0","16","6.3","45","17.9","8","3.2","215","85.3","82.6%"
"03M191","The Riverside School for Makers and Artists","2013-14","514","54","46","47","37","43","49","37","62","66","73","0","0","0","0","253","49.2","261","50.8","36","7.0","198","38.5","229","44.6","6","1.2","45","8.8","140","27.2","39","7.6","410","79.8","No Data"
"03M191","The Riverside School for Makers and Artists","2014-15","490","69","46","46","39","37","44","48","45","53","63","0","0","0","0","255","52.0","235","48.0","36","7.3","163","33.3","228","46.5","7","1.4","56","11.4","143","29.2","40","8.2","379","77.3","67.8%"
"03M191","The Riverside School for Makers and Artists","2015-16","453","65","44","44","41","38","33","44","41","47","56","0","0","0","0","230","50.8","223","49.2","31","6.8","164","36.2","203","44.8","4","0.9","51","11.3","135","29.8","36","7.9","334","73.7","65.0%"
"03M191","The Riverside School for Makers and Artists","2016-17","425","68","34","40","45","44","32","29","46","39","48","0","0","0","0","188","44.2","237","55.8","32","7.5","143","33.6","190","44.7","6","1.4","54","12.7","127","29.9","34","8.0","333","78.4","68.8%"
"03M191","The Riverside School for Makers and Artists","2017-18","516","72","49","51","42","65","46","37","65","53","36","0","0","0","0","231","44.8","285","55.2","29","5.6","162","31.4","237","45.9","10","1.9","78","15.1","138","26.7","47","9.1","379","73.4","71.1%"
"03M199","P.S. 199 Jessie Isador Straus","2013-14","838","0","149","144","141","134","145","125","0","0","0","0","0","0","0","422","50.4","416","49.6","104","12.4","17","2.0","110","13.1","49","5.8","558","66.6","128","15.3","19","2.3","66","7.9","No Data"
"03M199","P.S. 199 Jessie Isador Straus","2014-15","889","0","176","157","146","140","134","136","0","0","0","0","0","0","0","446","50.2","443","49.8","114","12.8","13","1.5","119","13.4","57","6.4","586","65.9","150","16.9","24","2.7","67","7.5","8.7%"
"03M199","P.S. 199 Jessie Isador Straus","2015-16","903","0","152","176","158","148","136","133","0","0","0","0","0","0","0","462","51.2","441","48.8","130","14.4","22","2.4","114","12.6","65","7.2","572","63.3","151","16.7","26","2.9","64","7.1","7.8%"
"03M199","P.S. 199 Jessie Isador Straus","2016-17","884","0","135","154","161","158","143","133","0","0","0","0","0","0","0","439","49.7","445","50.3","132","14.9","36","4.1","100","11.3","66","7.5","550","62.2","167","18.9","32","3.6","54","6.1","8.3%"
"03M199","P.S. 199 Jessie Isador Straus","2017-18","848","0","110","139","150","160","151","138","0","0","0","0","0","0","0","421","49.6","427","50.4","123","14.5","33","3.9","84","9.9","66","7.8","542","63.9","156","18.4","13","1.5","86","10.1","9.4%"
"03M208","The Alain L. Locke Magnet School for Environmental","2013-14","164","0","0","0","0","57","56","51","0","0","0","0","0","0","0","82","50.0","82","50.0","2","1.2","101","61.6","55","33.5","2","1.2","4","2.4","46","28.0","18","11.0","156","95.1","No Data"
"03M208","The Alain L. Locke Magnet School for Environmental","2014-15","157","0","0","0","0","49","54","54","0","0","0","0","0","0","0","86","54.8","71","45.2","3","1.9","101","64.3","49","31.2","0","0.0","4","2.5","51","32.5","16","10.2","150","95.5","84.8%"
"03M208","The Alain L. Locke Magnet School for Environmental","2015-16","141","0","0","0","0","51","45","45","0","0","0","0","0","0","0","84","59.6","57","40.4","4","2.8","86","61.0","48","34.0","1","0.7","2","1.4","47","33.3","15","10.6","134","95.0","84.8%"
"03M208","The Alain L. Locke Magnet School for Environmental","2016-17","124","0","0","0","0","44","38","42","0","0","0","0","0","0","0","69","55.6","55","44.4","5","4.0","74","59.7","42","33.9","2","1.6","1","0.8","43","34.7","14","11.3","119","96.0","83.9%"
"03M208","The Alain L. Locke Magnet School for Environmental","2017-18","127","0","0","0","0","44","37","46","0","0","0","0","0","0","0","68","53.5","59","46.5","4","3.1","72","56.7","47","37.0","3","2.4","1","0.8","50","39.4","13","10.2","125","98.4","92.3%"
"03M241","STEM Institute of Manhattan","2013-14","99","0","21","19","16","18","8","17","0","0","0","0","0","0","0","47","47.5","52","52.5","2","2.0","57","57.6","38","38.4","0","0.0","2","2.0","32","32.3","13","13.1","91","91.9","No Data"
"03M241","STEM Institute of Manhattan","2014-15","100","0","16","27","13","20","16","8","0","0","0","0","0","0","0","50","50.0","50","50.0","2","2.0","48","48.0","46","46.0","0","0.0","4","4.0","39","39.0","14","14.0","91","91.0","81.5%"
"03M241","STEM Institute of Manhattan","2015-16","112","0","15","15","29","13","21","19","0","0","0","0","0","0","0","56","50.0","56","50.0","3","2.7","59","52.7","43","38.4","2","1.8","5","4.5","43","38.4","15","13.4","106","94.6","86.2%"
"03M241","STEM Institute of Manhattan","2016-17","124","0","17","14","20","28","17","28","0","0","0","0","0","0","0","58","46.8","66","53.2","4","3.2","59","47.6","52","41.9","2","1.6","7","5.6","47","37.9","24","19.4","112","90.3","83.5%"
"03M241","STEM Institute of Manhattan","2017-18","134","0","17","20","23","23","32","19","0","0","0","0","0","0","0","60","44.8","74","55.2","4","3.0","72","53.7","44","32.8","2","1.5","12","9.0","45","33.6","23","17.2","124","92.5","89.5%"
"03M242","P.S. 242 - The Young Diplomats Magnet Academy","2013-14","223","18","28","28","40","38","41","30","0","0","0","0","0","0","0","103","46.2","120","53.8","1","0.4","145","65.0","66","29.6","5","2.2","6","2.7","73","32.7","21","9.4","201","90.1","No Data"
"03M242","P.S. 242 - The Young Diplomats Magnet Academy","2014-15","221","14","35","35","25","31","43","38","0","0","0","0","0","0","0","98","44.3","123","55.7","2","0.9","149","67.4","58","26.2","5","2.3","7","3.2","75","33.9","21","9.5","207","93.7","88.2%"
"03M242","P.S. 242 - The Young Diplomats Magnet Academy","2015-16","214","18","30","28","36","31","27","44","0","0","0","0","0","0","0","91","42.5","123","57.5","2","0.9","140","65.4","61","28.5","6","2.8","5","2.3","65","30.4","14","6.5","179","83.6","81.7%"
"03M242","P.S. 242 - The Young Diplomats Magnet Academy","2016-17","187","18","33","28","28","26","29","25","0","0","0","0","0","0","0","85","45.5","102","54.5","2","1.1","117","62.6","55","29.4","6","3.2","7","3.7","52","27.8","8","4.3","164","87.7","82.6%"
"03M242","P.S. 242 - The Young Diplomats Magnet Academy","2017-18","170","18","15","35","19","26","27","30","0","0","0","0","0","0","0","80","47.1","90","52.9","1","0.6","102","60.0","56","32.9","8","4.7","3","1.8","45","26.5","6","3.5","150","88.2","87.5%"
"03M243","M.S. 243 Center School","2013-14","229","0","0","0","0","0","0","63","54","58","54","0","0","0","0","112","48.9","117","51.1","16","7.0","39","17.0","25","10.9","4","1.7","145","63.3","17","7.4","0","0.0","25","10.9","No Data"
"03M243","M.S. 243 Center School","2014-15","230","0","0","0","0","0","0","57","64","52","57","0","0","0","0","113","49.1","117","50.9","19","8.3","34","14.8","29","12.6","4","1.7","144","62.6","21","9.1","2","0.9","28","12.2","18.4%"
"03M243","M.S. 243 Center School","2015-16","236","0","0","0","0","0","0","61","58","61","56","0","0","0","0","122","51.7","114","48.3","19","8.1","35","14.8","28","11.9","9","3.8","145","61.4","26","11.0","0","0.0","29","12.3","18.8%"
"03M243","M.S. 243 Center School","2016-17","234","0","0","0","0","0","0","59","61","57","57","0","0","0","0","123","52.6","111","47.4","16","6.8","30","12.8","34","14.5","12","5.1","142","60.7","29","12.4","0","0.0","15","6.4","16.6%"
"03M243","M.S. 243 Center School","2017-18","235","0","0","0","0","0","0","60","61","57","57","0","0","0","0","124","52.8","111","47.2","14","6.0","27","11.5","43","18.3","15","6.4","136","57.9","33","14.0","0","0.0","28","11.9","21.9%"
"03M245","M.S. M245 The Computer School","2013-14","411","0","0","0","0","0","0","0","141","137","133","0","0","0","0","219","53.3","192","46.7","36","8.8","72","17.5","100","24.3","10","2.4","193","47.0","67","16.3","7","1.7","147","35.8","No Data"
"03M245","M.S. M245 The Computer School","2014-15","412","0","0","0","0","0","0","0","136","139","137","0","0","0","0","232","56.3","180","43.7","30","7.3","70","17.0","106","25.7","16","3.9","190","46.1","73","17.7","9","2.2","126","30.6","28.1%"
"03M245","M.S. M245 The Computer School","2015-16","405","0","0","0","0","0","0","0","138","134","133","0","0","0","0","230","56.8","175","43.2","24","5.9","55","13.6","105","25.9","18","4.4","203","50.1","75","18.5","13","3.2","99","24.4","24.3%"
"03M245","M.S. M245 The Computer School","2016-17","401","0","0","0","0","0","0","0","135","137","129","0","0","0","0","233","58.1","168","41.9","21","5.2","50","12.5","115","28.7","19","4.7","196","48.9","77","19.2","7","1.7","95","23.7","25.2%"
"03M245","M.S. M245 The Computer School","2017-18","400","0","0","0","0","0","0","0","134","134","132","0","0","0","0","210","52.5","190","47.5","32","8.0","48","12.0","110","27.5","19","4.7","191","47.7","77","19.2","8","2.0","109","27.3","31.0%"
"03M247","M.S. M247 Dual Language Middle School","2013-14","195","0","0","0","0","0","0","0","62","68","65","0","0","0","0","107","54.9","88","45.1","0","0.0","1","0.5","194","99.5","0","0.0","0","0.0","44","22.6","53","27.2","183","93.8","No Data"
"03M247","M.S. M247 Dual Language Middle School","2014-15","197","0","0","0","0","0","0","0","66","62","69","0","0","0","0","108","54.8","89","45.2","0","0.0","1","0.5","196","99.5","0","0.0","0","0.0","47","23.9","51","25.9","192","97.5","79.6%"
"03M247","M.S. M247 Dual Language Middle School","2015-16","195","0","0","0","0","0","0","0","59","72","64","0","0","0","0","113","57.9","82","42.1","0","0.0","1","0.5","193","99.0","0","0.0","1","0.5","44","22.6","61","31.3","182","93.3","74.6%"
"03M247","M.S. M247 Dual Language Middle School","2016-17","211","0","0","0","0","0","0","0","74","64","73","0","0","0","0","114","54.0","97","46.0","0","0.0","2","0.9","207","98.1","0","0.0","2","0.9","46","21.8","59","28.0","194","91.9","72.5%"
"03M247","M.S. M247 Dual Language Middle School","2017-18","198","0","0","0","0","0","0","0","63","71","64","0","0","0","0","109","55.1","89","44.9","0","0.0","2","1.0","192","97.0","0","0.0","4","2.0","51","25.8","48","24.2","177","89.4","83.5%"
"03M250","M.S. 250 West Side Collaborative Middle School","2013-14","190","0","0","0","0","0","0","0","65","68","57","0","0","0","0","102","53.7","88","46.3","6","3.2","76","40.0","89","46.8","2","1.1","17","8.9","54","28.4","13","6.8","134","70.5","No Data"
"03M250","M.S. 250 West Side Collaborative Middle School","2014-15","189","0","0","0","0","0","0","0","60","66","63","0","0","0","0","99","52.4","90","47.6","7","3.7","66","34.9","96","50.8","2","1.1","18","9.5","51","27.0","12","6.3","131","69.3","64.4%"
"03M250","M.S. 250 West Side Collaborative Middle School","2015-16","181","0","0","0","0","0","0","0","58","61","62","0","0","0","0","81","44.8","100","55.2","4","2.2","58","32.0","99","54.7","3","1.7","17","9.4","48","26.5","10","5.5","132","72.9","66.5%"
"03M250","M.S. 250 West Side Collaborative Middle School","2016-17","190","0","0","0","0","0","0","0","67","62","61","0","0","0","0","79","41.6","111","58.4","5","2.6","52","27.4","107","56.3","4","2.1","22","11.6","54","28.4","10","5.3","139","73.2","69.2%"
"03M250","M.S. 250 West Side Collaborative Middle School","2017-18","178","0","0","0","0","0","0","0","58","60","60","0","0","0","0","80","44.9","98","55.1","2","1.1","53","29.8","94","52.8","12","6.7","17","9.6","51","28.7","12","6.7","127","71.3","73.4%"
"03M256","Lafayette Academy","2013-14","159","0","0","0","0","0","0","0","50","52","57","0","0","0","0","73","45.9","86","54.1","2","1.3","77","48.4","76","47.8","1","0.6","3","1.9","47","29.6","24","15.1","142","89.3","No Data"
"03M256","Lafayette Academy","2014-15","142","0","0","0","0","0","0","0","45","47","50","0","0","0","0","66","46.5","76","53.5","1","0.7","69","48.6","61","43.0","2","1.4","9","6.3","39","27.5","22","15.5","115","81.0","74.7%"
"03M256","Lafayette Academy","2015-16","138","0","0","0","0","0","0","0","37","57","44","0","0","0","0","55","39.9","83","60.1","3","2.2","70","50.7","52","37.7","3","2.2","10","7.2","40","29.0","26","18.8","115","83.3","70.6%"
"03M256","Lafayette Academy","2016-17","149","0","0","0","0","0","0","0","52","41","56","0","0","0","0","73","49.0","76","51.0","1","0.7","80","53.7","49","32.9","3","2.0","16","10.7","35","23.5","31","20.8","111","74.5","68.1%"
"03M256","Lafayette Academy","2017-18","138","0","0","0","0","0","0","0","42","48","48","0","0","0","0","70","50.7","68","49.3","2","1.4","69","50.0","48","34.8","5","3.6","14","10.1","33","23.9","22","15.9","116","84.1","81.5%"
"03M258","Community Action School - MS 258","2013-14","258","0","0","0","0","0","0","0","92","80","86","0","0","0","0","120","46.5","138","53.5","3","1.2","133","51.6","109","42.2","1","0.4","12","4.7","80","31.0","10","3.9","172","66.7","No Data"
"03M258","Community Action School - MS 258","2014-15","255","0","0","0","0","0","0","0","79","93","83","0","0","0","0","103","40.4","152","59.6","6","2.4","120","47.1","108","42.4","2","0.8","19","7.5","84","32.9","9","3.5","170","66.7","71.7%"
"03M258","Community Action School - MS 258","2015-16","235","0","0","0","0","0","0","0","63","82","90","0","0","0","0","103","43.8","132","56.2","4","1.7","105","44.7","100","42.6","1","0.4","25","10.6","77","32.8","7","3.0","178","75.7","67.2%"
"03M258","Community Action School - MS 258","2016-17","223","0","0","0","0","0","0","0","82","59","82","0","0","0","0","98","43.9","125","56.1","3","1.3","102","45.7","95","42.6","1","0.4","22","9.9","61","27.4","5","2.2","135","60.5","65.5%"
"03M258","Community Action School - MS 258","2017-18","223","0","0","0","0","0","0","0","81","84","58","0","0","0","0","105","47.1","118","52.9","3","1.3","95","42.6","104","46.6","1","0.4","20","9.0","55","24.7","9","4.0","168","75.3","72.3%"
"03M291","West End Secondary School","2015-16","136","0","0","0","0","0","0","0","136","0","0","0","0","0","0","83","61.0","53","39.0","6","4.4","13","9.6","24","17.6","7","5.1","86","63.2","29","21.3","3","2.2","25","18.4","17.5%"
"03M291","West End Secondary School","2016-17","240","0","0","0","0","0","0","0","107","133","0","0","0","0","0","143","59.6","97","40.4","15","6.3","17","7.1","54","22.5","10","4.2","144","60.0","59","24.6","4","1.7","53","22.1","19.7%"
"03M291","West End Secondary School","2017-18","339","0","0","0","0","0","0","0","104","102","133","0","0","0","0","196","57.8","143","42.2","27","8.0","20","5.9","64","18.9","15","4.4","213","62.8","76","22.4","3","0.9","64","18.9","18.8%"
"03M299","The Maxine Greene HS for Imaginative Inquiry","2013-14","435","0","0","0","0","0","0","0","0","0","0","157","110","92","76","213","49.0","222","51.0","2","0.5","174","40.0","247","56.8","3","0.7","9","2.1","91","20.9","58","13.3","365","83.9","No Data"
"03M299","The Maxine Greene HS for Imaginative Inquiry","2014-15","447","0","0","0","0","0","0","0","0","0","0","153","125","88","81","229","51.2","218","48.8","2","0.4","173","38.7","261","58.4","6","1.3","5","1.1","101","22.6","57","12.8","364","81.4","75.3%"
"03M299","The Maxine Greene HS for Imaginative Inquiry","2015-16","426","0","0","0","0","0","0","0","0","0","0","153","105","90","78","232","54.5","194","45.5","3","0.7","160","37.6","250","58.7","7","1.6","6","1.4","94","22.1","53","12.4","345","81.0","76.0%"
"03M299","The Maxine Greene HS for Imaginative Inquiry","2016-17","442","0","0","0","0","0","0","0","0","0","0","142","135","78","87","241","54.5","201","45.5","6","1.4","165","37.3","250","56.6","11","2.5","10","2.3","96","21.7","55","12.4","349","79.0","76.3%"
"03M299","The Maxine Greene HS for Imaginative Inquiry","2017-18","378","0","0","0","0","0","0","0","0","0","0","104","122","85","67","206","54.5","172","45.5","6","1.6","133","35.2","219","57.9","13","3.4","7","1.9","93","24.6","42","11.1","310","82.0","86.7%"
"03M307","Urban Assembly School for Media Studies, The","2013-14","387","0","0","0","0","0","0","0","0","0","0","114","112","100","61","195","50.4","192","49.6","9","2.3","133","34.4","229","59.2","5","1.3","11","2.8","79","20.4","44","11.4","303","78.3","No Data"
"03M307","Urban Assembly School for Media Studies, The","2014-15","412","0","0","0","0","0","0","0","0","0","0","125","110","90","87","221","53.6","191","46.4","9","2.2","150","36.4","237","57.5","9","2.2","7","1.7","85","20.6","39","9.5","312","75.7","72.6%"
"03M307","Urban Assembly School for Media Studies, The","2015-16","403","0","0","0","0","0","0","0","0","0","0","109","119","92","83","215","53.3","188","46.7","12","3.0","151","37.5","220","54.6","10","2.5","10","2.5","81","20.1","35","8.7","291","72.2","72.7%"
"03M307","Urban Assembly School for Media Studies, The","2016-17","408","0","0","0","0","0","0","0","0","0","0","107","116","102","83","217","53.2","191","46.8","11","2.7","157","38.5","220","53.9","12","2.9","8","2.0","74","18.1","26","6.4","325","79.7","72.6%"
"03M307","Urban Assembly School for Media Studies, The","2017-18","397","0","0","0","0","0","0","0","0","0","0","102","105","105","85","211","53.1","185","46.6","10","2.5","136","34.3","231","58.2","11","2.8","9","2.3","61","15.4","28","7.1","339","85.4","84.2%"
"03M333","P.S. 333 Manhattan School for Children","2013-14","771","0","115","110","104","91","81","86","62","62","60","0","0","0","0","374","48.5","397","51.5","48","6.2","90","11.7","130","16.9","21","2.7","482","62.5","151","19.6","14","1.8","146","18.9","No Data"
"03M333","P.S. 333 Manhattan School for Children","2014-15","759","0","100","109","102","100","88","80","61","61","58","0","0","0","0","364","48.0","395","52.0","50","6.6","77","10.1","129","17.0","16","2.1","487","64.2","139","18.3","14","1.8","130","17.1","22.4%"
"03M333","P.S. 333 Manhattan School for Children","2015-16","742","0","99","103","97","95","94","80","58","57","58","1","0","0","0","373","50.3","369","49.7","49","6.6","79","10.6","124","16.7","30","4.0","460","62.0","139","18.7","7","0.9","117","15.8","23.6%"
"03M333","P.S. 333 Manhattan School for Children","2016-17","756","0","99","106","100","103","93","86","67","51","51","0","0","0","0","391","51.7","365","48.3","42","5.6","89","11.8","128","16.9","37","4.9","460","60.8","143","18.9","9","1.2","117","15.5","23.9%"
"03M333","P.S. 333 Manhattan School for Children","2017-18","753","0","90","101","100","99","98","88","64","63","50","0","0","0","0","382","50.7","371","49.3","45","6.0","86","11.4","135","17.9","43","5.7","444","59.0","140","18.6","17","2.3","132","17.5","28.8%"
"03M334","The Anderson School","2013-14","576","0","50","56","56","56","84","82","65","64","63","0","0","0","0","306","53.1","270","46.9","166","28.8","32","5.6","49","8.5","10","1.7","319","55.4","17","3.0","2","0.3","56","9.7","No Data"
"03M334","The Anderson School","2014-15","574","0","49","56","58","60","55","80","90","62","64","0","0","0","0","301","52.4","273","47.6","161","28.0","26","4.5","53","9.2","27","4.7","307","53.5","20","3.5","1","0.2","57","9.9","13.0%"
"03M334","The Anderson School","2015-16","559","0","50","56","56","60","59","52","90","74","62","0","0","0","0","292","52.2","267","47.8","157","28.1","24","4.3","48","8.6","35","6.3","295","52.8","19","3.4","1","0.2","56","10.0","12.9%"
"03M334","The Anderson School","2016-17","551","0","50","58","58","57","57","57","64","76","74","0","0","0","0","280","50.8","271","49.2","146","26.5","20","3.6","48","8.7","37","6.7","300","54.4","31","5.6","0","0.0","45","8.2","11.1%"
"03M334","The Anderson School","2017-18","537","0","50","58","60","57","55","53","64","64","76","0","0","0","0","266","49.5","271","50.5","145","27.0","15","2.8","49","9.1","53","9.9","275","51.2","35","6.5","1","0.2","45","8.4","14.2%"
"03M402","The Urban Assembly School for Green Careers","2013-14","395","0","0","0","0","0","0","0","0","0","0","141","98","90","66","160","40.5","235","59.5","8","2.0","97","24.6","282","71.4","4","1.0","4","1.0","91","23.0","85","21.5","362","91.6","No Data"
"03M402","The Urban Assembly School for Green Careers","2014-15","353","0","0","0","0","0","0","0","0","0","0","109","106","67","71","150","42.5","203","57.5","4","1.1","82","23.2","254","72.0","4","1.1","9","2.5","93","26.3","57","16.1","322","91.2","80.4%"
"03M402","The Urban Assembly School for Green Careers","2015-16","333","0","0","0","0","0","0","0","0","0","0","88","105","71","69","133","39.9","200","60.1","7","2.1","92","27.6","219","65.8","5","1.5","10","3.0","100","30.0","48","14.4","310","93.1","78.9%"
"03M402","The Urban Assembly School for Green Careers","2016-17","319","0","0","0","0","0","0","0","0","0","0","71","102","62","84","142","44.5","177","55.5","5","1.6","86","27.0","206","64.6","8","2.5","14","4.4","89","27.9","44","13.8","272","85.3","75.5%"
"03M402","The Urban Assembly School for Green Careers","2017-18","311","0","0","0","0","0","0","0","0","0","0","87","76","77","71","143","46.0","167","53.7","7","2.3","85","27.3","191","61.4","7","2.3","21","6.8","79","25.4","40","12.9","263","84.6","81.6%"
"03M403","The Global Learning Collaborative","2013-14","480","0","0","0","0","0","0","0","0","0","0","141","151","105","83","223","46.5","257","53.5","16","3.3","131","27.3","305","63.5","2","0.4","26","5.4","107","22.3","72","15.0","439","91.5","No Data"
"03M403","The Global Learning Collaborative","2014-15","496","0","0","0","0","0","0","0","0","0","0","128","121","113","134","241","48.6","255","51.4","12","2.4","123","24.8","330","66.5","4","0.8","27","5.4","118","23.8","66","13.3","429","86.5","76.7%"
"03M403","The Global Learning Collaborative","2015-16","452","0","0","0","0","0","0","0","0","0","0","112","124","103","113","208","46.0","244","54.0","10","2.2","105","23.2","310","68.6","6","1.3","21","4.6","99","21.9","66","14.6","381","84.3","77.4%"
